Page_ID,Page_name,Disclaimer,Amount_spent(INR),Number_of_ads_in_Library
2.6404E+14,Anshay Kalra - Rocky Ji,Harold Electricals,280109,13
1.00475E+14,My Vote 4 BJD,My Vote 4 BJD,279622,633
7621489963,SPYKAR,SPYKAR,279576,15
3.23076E+14,Mahesh Parmar,Mahesh Parmar,278608,364
3.99791E+14,PP Chaudhary,PP Chaudhary,278531,352
9.85813E+14,Sribharat Mathukumilli,Politics for Impact,278132,103
2.26416E+14,Pantham Nanaji,Pantham Nanaji,277345,231
2.60307E+14,Shahu Chhatrapati,Quink Inc,275126,173
1.43814E+14,"RDT - Rural Development Trust, Anantapur","RDT - Rural Development Trust, Anantapur",273908,49
2.09843E+14,Shivajirao Adhalrao Patil,Amit Jadhav,272569,80
5.35294E+14,Kailash Choudhary,Kailash Choudhary,272394,351
1.54988E+15,Gurjeet Singh Aujla,Gurjeet Singh Aujla,271517,281
2.96241E+14,Bharosa Bhilwara ka -भरोसा भीलवाड़ा का,Bharosa Bhilwara ka,270698,368
1.70368E+14,Jaiveer singh,Jaiveer singh,269952,318
2.00157E+14,Sushil Rinku,Sushil Rinku,269926,213
3.04422E+14,SDF News,SDF News,269817,103
3.79657E+14,Aam Aadmi Party Haryana,Aam Aadmi Party Haryana,269168,11
2.33652E+14,Dr Prabha Mallikarjun SS,Dr Prabha Mallikarjun SS,266767,103
2.40792E+14,Dr. Rajkumar Sangwan,Dr. Rajkumar Sangwan,266340,522
3.30761E+14,HelpAge India,HelpAge India,266245,42
1.11346E+14,Haq Maguchi Odisha,Haq Maguchi Odisha,265728,727
2.70296E+14,Nabin Kendrapada,Mindbreakmedia,264777,236
1.0459E+14,Iqbal Singh Jhundan,Iqbal Singh Jhundan,264403,217
2.20865E+14,झारखंड,झारखंड,264177,17
1.00569E+14,सोनीपत का लाल मोहनलाल,सोनीपत का लाल मोहनलाल,263086,404
1.01987E+14,ଜବାବ ଦେବ ଓଡିଶା - Jabab Deba Odisha,ଜବାବ ଦେବ ଓଡିଶା - Jabab Deba Odisha,263028,682
1.47429E+14,Kuldeep Kumar,Kuldeep Kumar,262605,874
1.03367E+14,Sab Fade Jange -ਸਭ ਫੜੇ ਜਾਣਗੇ,Digital Maniaz,262510,6
1.33372E+14,Dinesh Chandra Nepal,Dinesh Chandra Nepal,262034,115
2.23744E+14,Modi4Indur,Modi4Indur,261533,130
2.65129E+14,BJP Ludhiana,RIEHCS.com,261359,85
4.0692E+14,Sanjog Waghere Patil,Sanjog Waghere Patil,261043,185
1.08266E+14,NK Sharma,Digital Arena,260497,130
1.18608E+15,Dinesh Singh Babbu,Dinesh Singh Babbu,260437,76
2.20582E+14,Dr Santrupt Misra FC,Dr Santrupt Misra FC,259525,364
2.76112E+14,Ludhiana di Awaz,merlionglobalaviationacademy,258824,282
1.03629E+14,Gurbaaz Singh Sidhu,Gurbaaz Singh Sidhu,258689,45
1.28405E+14,Karamjit Singh Anmol Faridkot,Karamjit Singh Anmol Faridkot,257952,24
1.39418E+15,Communist Party of India -Marxist Leninist- Liberation CPIML,Communist Party of India -Marxist Leninist- Liberation CPIML,257241,148
2.37281E+14,Bhagalpur Lok Sabha - भागलपुर,The Narrative Builders,255909,176
1.02976E+14,AP With Lokesh,AP With Lokesh,255856,38
7.92926E+14,Manish Tewari,Manish Tewari,255076,224
6.74249E+14,Nana Patole,Inspire,254665,130
1.09132E+14,Maddila Gurumoorthy,Maddila Gurumoorthy,254036,84
1.64232E+14,Rashtriya Lok Dal-राष्‍ट्रीय लोक दल,Rashtriya Lok Dal,253377,365
6.91888E+14,Team Vijay Inder Singla,Team Vijay Inder Singla,252851,666
1.00695E+14,ಜೆಪಿ ಫಾರ್ ಉಡುಪಿ ಚಿಕಮಗಳೂರು,ಜೆಪಿ ಫಾರ್ ಉಡುಪಿ ಚಿಕಮಗಳೂರು,251150,85
7.25085E+14,Payyavula Sainyam,Payyavula Sainyam,251068,317
4.66688E+14,Dr. Arvind Sharma,Dr. Arvind Sharma,250287,792
1.08229E+14,Mdmkwing,BreakingIdeas,249618,83
1.13756E+14,TVM Talks,TVM Talks,248978,73
2.63243E+14,Amethi Rae Bareli ki Kahani,Amethi Rae Bareli ki Kahani,248859,86
1.15591E+14,P Mahesh Kumar,P Mahesh Kumar,248630,136
1.98015E+15,Ranjeetsingh Hinduraoji Naik Nimbalkar,Ranjeetsingh Hinduraoji Naik Nimbalkar,247948,422
1.60698E+14,AA Odisha News,AA Odisha News,247673,196
4.14823E+14,Anurag Vishwanath Sharma,Anurag Vishwanath Sharma,245887,596
2.97358E+14,N'yāyaṁ Nellore,Indian National Congress,245538,78
2.06563E+14,Tamilmani Subbannan,AdBoss Digital Solutions,245306,65
2.14137E+15,Team SujanaChowdary,Team SujanaChowdary,243155,97
1.22177E+11,News18 India,News18 India,241243,10
1.50582E+15,"Chief Electoral Officer, Punjab","Chief Electoral Officer, Punjab",241222,33
1.10509E+14,Ashok Prashar Pappi,Ashok Prashar Pappi,241112,167
2.14137E+15,Team SujanaChowdary,Digi Caterpillar,239021,153
2.9599E+14,D.M.KathirAnand,ATWIAS INFO SOLUTIONS PVT LTD,238335,38
1.25113E+14,Anand Gaddadevaramath,Anand Gaddadevaramath,238180,123
1.0114E+14,V V Senthilnathan,V V Senthilnathan,237307,38
7.7836E+14,BJP Himachal Pradesh,Bharatiya Janata Party,237229,308
2.0579E+14,आपल्या हक्काची प्रणितीताई,Mission Victory,236777,272
1.01414E+15,BJP Minority Morcha,Bharatiya Janata Party,236720,38
1.0212E+14,Nabina Odisha,Nabina Odisha,235398,232
1.11176E+14,Dr. Sanjeev Ganesh Naik,Dr. Sanjeev Ganesh Naik,234511,689
5.40612E+14,Pulivarthi Nani,Pulivarthi Nani,234403,72
1.22105E+17,Galla Madhavi Guntur,Galla Madhavi Guntur,233687,137
1.09602E+14,न्याय 24 न्यूज़,न्याय 24 न्यूज़,233552,58
2.37149E+14,Nivadanuk Express,Suryaputram,232976,357
2.13222E+14,Banda Hai Dumdar,Banda Hai Dumdar,232202,48
1.82404E+14,Sambasivarao Yeluri,Sambasivarao Yeluri,232142,75
2.33214E+14,Modi R Amra,Modi R Amra,231690,185
1.10824E+15,Mohan Lal Badoli,Mohan Lal Badoli,231593,283
1.12387E+15,Plastic Menace,Plastic Menace,230696,83
2.8549E+14,L Thangavel,Arjun,230512,47
1.06566E+14,Bail Kolhu,BL Agro Industries Limited,229197,14
1.16394E+14,Saidi Reddy Shanampudi,Saidi Reddy Shanampudi,229003,84
1.11871E+14,Chamala Kiran Kumar,Chamala Kiran Kumar,226815,64
2.2908E+14,Mithilesh Kumar Tiwari,Mithilesh Kumar Tiwari,225843,304
1.55531E+14,Sushil Kumar Gupta,Sushil Kumar Gupta,225109,133
9.22534E+14,Capt. Meenu Beniwal,Capt. Meenu Beniwal,224184,117
1.04249E+14,Anynews Kannada,Anynews Kannada,223919,134
3.64477E+14,Surya Samachar,Surya Samachar,223567,198
1.01308E+14,"Sound, Light & Soul","Sound, Light & Soul",223402,93
5.73641E+14,E3 Talkies,E3 Talkies,222867,24
1.01531E+14,Manju Sharma,Manju Sharma,222402,678
2.19993E+15,Jodhpur 2024,Jodhpur 2024,222128,105
2.61533E+14,Harshvardhan Singh,Digital Unplug,221742,45
8.76824E+14,Parminder Singh Brar,Parminder Singh Brar,221581,215
1.27816E+14,Team Gajendra Singh Shekhawat,Team Gajendra Singh Shekhawat,220502,413
2.38385E+14,Apka Rajasthan,Mr. Rajpurohit Communications,220271,49
5.4492E+14,CP Joshi,CP Joshi,220219,45
1.09759E+14,Pro Punjab Tv,Pro Punjab Tv,220195,40
1.75159E+15,Vijay Jain,Vijay Jain,219236,933
6.52131E+14,B Y Raghavendra,B Y Raghavendra,219063,38
2.75063E+14,Aapka Kailash,F5 Mannan,217726,270
6.46852E+14,BJP Chandigarh,Bharatiya Janata Party,217360,201
3.26286E+14,Anjit Suhag,These ads ran without a disclaimer,217197,2
1.04038E+14,Bol Himachal - बोल हिमाचल,bolhimachal.com,215986,229
1.06477E+14,Bharat Jodo,Bharat Jodo,215734,104
1.06139E+14,Venigandla Ramu,Venigandla Ramu,215076,403
2.34407E+14,Nabin Bhubaneswar,MindBreakMedia,214966,227
8.07408E+14,Kaka Sahil Thakral,Kaka Sahil Thakral,214923,1088
6.71478E+14,Bhim Nyay Manch,Bhim Nyay Manch,214462,25
1.52357E+14,Gurajala Jagan Mohan,Gurajala Jagan Mohan,213461,75
2.44374E+14,Ravindra Waikar,Ravindra Waikar,212712,444
1.71075E+14,Dollar Bigboss,Digital Abhiyan,212604,7
1.05653E+14,Summit PolCom,Summit Polcom,212445,5
2.2588E+14,Jspuday Srinivas Army,Halfway Mark,211061,23
2.38228E+14,Rajwinder Singh,Rajwinder Singh Dharamkot,209856,188
5.5987E+14,Vinod Kumar Boianapalli,Vinod Kumar Boianapalli,209448,67
1.62906E+14,Sustha Odisha,Sustha Odisha,209211,188
2.06671E+14,My First Vote To Golay,My First Vote To Golay,208309,77
3.2498E+14,Bathinda Updates,Weboo,206470,32
2.18347E+14,Gurmeet Singh Khuddian,Gurmeet Singh Khuddian,206166,449
1.08935E+14,Ragidi Laxma Reddy,Ragidi Laxma Reddy,205886,154
2.2155E+14,Amilinenisurendraarmy,Digi Caterpillar,205334,245
2.75624E+14,Dr Sake Sailajanath,Digi Catterpillar,205117,114
2.67572E+14,Adv Shine Lal M P,Adridge Media,203814,92
1.02849E+14,Amaresh Rai,Amaresh Rai,203299,116
2.07076E+15,I Support Brijmohan Agrawal,I Support Brijmohan Agrawal,203120,119
1.09761E+14,SriGanesh - Cantonment,SriGanesh - Cantonment,202345,263
2.52023E+14,Dinesh Pratap Singh,Dinesh Pratap Singh,202138,118
1.01438E+14,Modi Quotes,Modi Quotes,201669,68
1.01154E+14,Sankha Odisha - ଶଙ୍ଖ ଓଡିଶା,Sankha Odisha - ଶଙ୍ଖ ଓଡିଶା,200700,355
1.17316E+14,Dravida Somberies,Dravida Somberies,200650,181
5.46649E+14,Spotify,Spotify,199994,2
3.65849E+14,KK RAJU YSRCP,KK RAJU YSRCP,199606,416
1.0238E+14,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,199007,141
2.71178E+14,श्रावस्ती साकेत के साथ,Optechs,198580,68
1.0879E+14,Ashish Dubey,Ashish Dubey,197113,47
1.49956E+15,Jakkampudi Raja,Jakkampudi Raja,196986,59
3.17329E+14,Rakesh Daultabad,Rakesh Daultabad,196959,20
1.00922E+14,Fan Of Sambit Patra,BOL7 Technologies Private Limited,196577,441
1.02177E+14,Aapanna Hastham,Aapanna Hastham,196401,39
1.4093E+14,Kishan Reddy Gangapuram,Kishan Reddy Gangapuram,196342,57
1.06426E+14,Tapashilir Sanglap,Taphashilir Sanglap,196318,5
1.02428E+14,Dr T R Paarivendhar,CREATIVE FRENZY PRIVATE LIMITED,195425,51
2.28152E+15,Good Politics Group,Good Politics Group,195257,40
2.73571E+14,Narendra-Devendra,Suryaputram,194746,308
2.42209E+14,Srinubabu Gedela,Srinubabu Gedela,194572,53
1.00215E+14,Bhak Budbak - भक बुड़बक,Bhak Budbak - भक बुड़बक,193577,308
1.08478E+14,News Arena India,News Arena India,193225,36
4.28466E+14,Archana Ranajagjitsinha Patil,Archana Ranajagjitsinha Patil,192800,213
2.36971E+14,Annu Tandon,Annu Tandon,192313,122
5.86575E+14,Sunil Mendhe,Sunil Mendhe,191757,367
5.04729E+14,BJP Jammu & Kashmir,Bharatiya Janata Party (BJP),191427,101
2.11372E+14,Bhaskar Bhagare - भास्कर भगरे,Bhaskar Bhagare - भास्कर भगरे,191160,155
1.7035E+15,Lokdal,Lokdal,191104,83
1.81372E+14,Jitu Patwari,Jitu Patwari,190970,58
2.86182E+14,Mansoor For Change,aman swaraj,190858,166
4.21179E+14,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,190093,12
1.9414E+14,Biyyapu Madhusudhan Reddy,Biyyapu Madhusudhan Reddy,189979,230
2.19066E+14,Lallu Singh,Lallu Singh,189706,345
2.58956E+14,Vote For Dr. Hemang Joshi,Saffron Media Group,189666,149
2.67469E+14,Praveen Pathak,Praveen Pathak,189360,281
1.13799E+14,Godrej & Boyce,Godrej & Boyce,188793,1
5.89182E+14,Dr. Dharamvira Gandhi,Dr. Dharamvira Gandhi,188440,131
1.1097E+14,Income Tax Department Mumbai,Income Tax Department Mumbai,188164,3
6.06736E+14,YS Avinash Reddy,YS Avinash Reddy,187600,136
6.89908E+14,Duddukunta Sreedhar Reddy,Duddukunta Sreedhar Reddy,187468,50
2.62261E+14,Rana Gurmit Singh Sodhi,Rana Gurmit Singh Sodhi,187209,373
1.55184E+14,Kesineni Nani,Kesineni Nani,186501,91
1.45189E+15,MLA Jaggireddy fans,MLA Jaggireddy fans,186463,61
3.84001E+14,Devendra Yadav,Think First,186379,228
1.02657E+14,Botcha Sandeep,Botcha Sandeep,186322,248
2.14313E+14,Mi Devendra Sobat - मी देवेंद्र सोबत,Suryaputram,185589,293
1.02449E+14,"CPIML Liberation, Bihar",Communist Party of India -Marxist Leninist- Liberation CPIML,185520,124
1.13895E+14,Sobha Surendran,Sobha Surendran,185261,38
3.40486E+14,Aam Aadmi Party Assam,Aam Aadmi Party Assam,185162,12
1.38165E+14,Stratzy,Stratzy,184816,6
1.05861E+14,Badeti Radhakrishnayya,Badeti Radhakrishnayya,184526,435
9.95582E+14,Kothapalli Geetha,Political Engineer,184235,55
1.0056E+14,Dr. Dhananjaya Sarji  ಜನಪರ - ಜೀವಪರ,Dr. Dhananjaya Sarji  ಜನಪರ - ಜೀವಪರ,184102,310
1.02219E+14,Sarita Panda,Sarita Panda,184016,13
1.19553E+14,One Buldana Mission,One Buldana Mission,183795,158
1.1392E+14,Sunil Kumar Karumuri,Sunil Kumar Karumuri,183552,94
2.06682E+14,Dil me Modi,Blow Horn Media,183429,72
2.18801E+14,Virendra Sachdeva,App,183424,228
1.01854E+14,Prof Rajeev Gowda for Bangalore North,Prof Rajeev Gowda for Bangalore North,183186,15
2.3334E+14,Save Punjab,Save Punjab,183022,174
1.81457E+14,Bhashyam Praveen TDP,Bhashyam Praveen TDP,182911,45
1.65522E+14,Dileep Chakravarthy Byra,Dileep Chakravarthy Byra,182691,163
2.6356E+14,Dr. Mahesh Sharma,Dr. Mahesh Sharma,182676,99
2.55002E+14,Neetish Kumar - नीतीश कुमार उर्फ गुरुजी,Faltech Services Private Limited,182198,107
1.41745E+15,Preneet Kaur,Preneet Kaur,181977,120
6.13778E+14,V Joy MLA,V Joy MLA,181858,107
2.38039E+14,मी आहे मोदीचे कुटुंब,Suryaputram,181496,286
2.65585E+14,Rekhaben Hitesh Chaudhari,Rekhaben Chuadhari office,181369,54
3.95449E+14,Mathrubhumi News,Mathrubhumi News,181209,12
2.24618E+14,Sanjay Tandon,Digiciti Online,180970,139
1.03795E+14,Sujana For Vijayawada West,Sujana For Vijayawada West,180696,627
1.31902E+14,Kya BAL Uttarakhand - क्या बल उत्तराखंड,Kya BAL Uttarakhand - क्या बल उत्तराखंड,180444,258
1.04091E+14,Julakanti Brahmananda Reddy,Julakanti Brahmananda Reddy,180032,240
1.04459E+14,Challa Ramachandra Reddy,Challa Ramachandra Reddy,179852,311
3.11778E+14,Mitsubishi Electric,Mitsubishi Electric,179588,8
1.05354E+14,Bua Babua - बुआ बबुआ,Bua Babua,179510,327
1.06596E+14,Vijender Singh,Vijender Singh,179443,479
2.04647E+14,Konda Vishweshwar Reddy,Konda Vishweshwar Reddy,179096,190
4.79805E+14,Dr Vivek Venkataswamy Fan,Dr Vivek Venkataswamy Fan,179011,11
1.40202E+15,John Pandian,Adsense Technologies Private Limited,178780,36
1.29345E+14,Manorama Online,The Malayala Manorama Company Ltd,176714,43
1.07045E+14,Kesineni Sivanath,Kesineni Sivanath,176654,281
1.10045E+14,ADMK Videos,ADMK Videos,176592,125
1.06177E+14,Mrinal Hebbalkar,Mrinal Hebbalkar,175960,348
3.75141E+14,Ravindra Chavan,Ravindra Chavan,175960,199
1.00823E+14,Hulgesh Chalwadi - हुलगेश चलवादी,Hulgesh Chalwadi - हुलगेश चलवादी,175898,97
1.70247E+15,Ramvichar Netam,Ramvichar Netam,175564,1567
2.76257E+14,North Pangu South Pangu Da,Tropaa Studio Pvt Ltd,174787,148
1.00834E+14,Virendra Singh,Virendra Singh,174155,55
1.85441E+14,Abol Tabol Bongo,Blow Horn Media,173151,51
1.64192E+14,Ram Satpute - आमदार राम सातपुते,Outstretch Analytics and Media,172642,57
2.05279E+14,Dr. Udit Raj,Dr. Udit Raj,172408,123
5.52126E+14,Kamaljeet Sehrawat,Marigold Media,172089,46
6.5326E+14,Kavati Manohar Naidu,Kavati Manohar Naidu,171951,229
2.67253E+14,Kandukuru Vijaya Sai Reddy Vijayam Kosam,Kandukuru Vijaya Sai Reddy Vijayam Kosam,171755,192
2.48387E+14,BSK4Karimnagar,Political Engineer,171635,51
2.60884E+14,Kuldeep Indora,Kuldeep Indora,171480,787
2.28015E+14,महाराष्ट्राच्या विकासाचा रवि - Maharashtrachya Vikasacha Ravi,महाराष्ट्राच्या विकासाचा रवि - Maharashtrachya Vikasacha Ravi,171227,26
3.43731E+14,Dainik Savera,Dainik Savera,171128,621
1.07526E+14,Thirumala Kumar Konam,provenprofits Digital marketing,170810,151
1.44233E+15,Yarapathineni Srinivasarao,Yarapathineni Srinivasarao,170553,42
2.56035E+14,Udayagiri  - Vijaya Sai Reddy Vijayam Kosam,Udayagiri  - Vijaya Sai Reddy Vijayam Kosam,170503,196
3.71699E+14,Dharmendra Pradhan Fan Club,Dharmendra Pradhan Fan Club,170367,151
2.06982E+15,Debendra Kumar Sahoo,Debendra Kumar Sahoo,170155,52
1.88471E+15,Vote for Sujana,Vote for Sujana,169879,772
2.55249E+14,Nellore City- Vijaya Sai Reddy Vijayam Kosam,Nellore City- Vijaya Sai Reddy Vijayam Kosam,169820,202
2.43651E+14,Boianapallivinodannasainyam,Boianapallivinodannasainyam,169641,40
1.52185E+14,डॉ महेश शर्मा जिंदाबाद,डॉ महेश शर्मा जिंदाबाद,169002,51
2.33214E+14,Modi R Amra,Blow Horn Media,168965,147
2.66951E+14,Saroj Pandey,Saroj Pandey,168419,80
1.48965E+15,Dr Jitendra Singh,Dr Jitendra Singh,167778,400
6.02039E+14,Patnam Suneetha Mahender Reddy,Stratmark Consulting,167672,10
5.66348E+14,Karnataka - Updates,Karnataka - Updates,167494,67
2.74501E+14,Modiyargal OG,Tropaa Studio Pvt Ltd,167487,128
8.01086E+14,Ijk parivendhar fans,Ijk parivendhar fans,166713,49
3.24337E+14,Chandigarh Da Manish,Congress,166445,243
1.75441E+14,Sanjay Dina Patil,Sanjay Dina Patil,166130,132
1.7497E+15,Sanjay Kaka Patil,Sanjay Kaka Patil,165627,199
1.0263E+14,Nisith Pramanik Fanpage,Nisith Pramanik Fanpage,165470,62
1.67118E+14,Akshay Kanti Bam,Akshay Kanti Bam,165242,97
2.99445E+14,Subasini Jena,Subasini Jena,165105,350
4.11129E+14,K.C. Venugopal,K.C. Venugopal,164923,32
2.42732E+14,డెమోక్రసీ ఆప్,Rohith Sampathi,164753,41
1.147E+14,Uday Srinivas Tangella JSP,Demos Project Pvt LTD,164012,47
1.09786E+14,Mohan Lal Badoli Fan Club,Mohan Lal Badoli Fan Club,162915,314
2.662E+14,Kovur Vijaya Sai Reddy Vijayam Kosam,Kovur Vijaya Sai Reddy Vijayam Kosam,162649,189
2.76571E+14,மாணிக்கம் தம்பிகள்,Minsway Solutions Pvt Ltd,161793,32
1.04937E+14,Ek Bharat News,Ek Bharat News,161389,148
1.05895E+14,Raja Budhiraja Karnal,Raja Budhiraja Karnal,160703,96
1.08733E+14,Digital HiFi,Digital HiFi,160676,9
4.23928E+14,Mahender Pratap Singh,Mahender Pratap Singh,159750,307
1.11819E+14,United States of India Party-Tamilnadu,United States of India Party,159237,18
2.54274E+14,Gottipati Lakshmi For Darsi,Aadhan Media Pvt Ltd,159037,11
2.61767E+14,Daggumalla Prasada Rao Ofcl,UnZipDigital Pvt Ltd,159028,110
3.28279E+14,Sadashiv Lokhande MP,Sadashiv Lokhande MP,158879,150
1.05448E+14,Guddu Raja Bundela,Guddu Raja Bundela,158287,176
1.07641E+14,Kartavyam Nasha Mukti Kendra,Kartavyam Nasha Mukti Kendra,158200,6
2.18139E+14,Virtual Voter,Virtual Voter,157266,11
1.04415E+14,मी मराठी - Me Marathi,मी मराठी - Me Marathi,157061,15
1.00278E+14,गढ़बो छत्तीसगढ़,गढ़बो छत्तीसगढ़,156771,83
2.52285E+14,Nellore Rural - Vijaya Sai Reddy Vijayam Kosam,Nellore Rural - Vijaya Sai Reddy Vijayam Kosam,156524,169
2.23381E+15,M Lakshman,M Lakshman,156476,72
2.53189E+14,Smita Uday Wagh,ContentOcean Infotech Private Limited,156418,100
1.20743E+14,Sagar Charan Das,Sagar Charan Das,156198,91
1.13955E+14,Gali Bhanu Prakash,Gali Bhanu Prakash,156095,306
2.92954E+14,Gajendra Singh Patel,Gajendra Singh Patel,156008,1110
6.39225E+14,Kodali Nani Fans,Kodali Nani Fans,155831,260
1.84037E+14,Om Rajenimbalkar - ओम राजेनिंबाळकर,Om Rajenimbalkar - ओम राजेनिंबाळकर,155600,41
2.85347E+14,I Support Biplab Kumar Deb,Brand Recourse Technologies,155538,78
1.07611E+14,Team Ranjith Reddy,Team Ranjith Reddy,155408,142
1.11357E+14,नाशिकचा आवाज शांतीगिरी महाराज,नाशिकचा आवाज शांतीगिरी महाराज,155233,108
4.25572E+14,MT Culture Club,Collateral The Storytellers,154997,13
1.04345E+14,Supriya Tai Sule - बारामती मतदार संघ,Supriya Tai Sule - बारामती मतदार संघ,154780,144
